time,montessori_object_2_ref:position_0,montessori_object_2_ref:position_1,montessori_object_2_ref:position_2,montessori_object_2_ref:quaternion_0,montessori_object_2_ref:quaternion_1,montessori_object_2_ref:quaternion_2,montessori_object_2_ref:quaternion_3,montessori_object_3_ref:position_0,montessori_object_3_ref:position_1,montessori_object_3_ref:position_2,montessori_object_3_ref:quaternion_0,montessori_object_3_ref:quaternion_1,montessori_object_3_ref:quaternion_2,montessori_object_3_ref:quaternion_3,montessori_object_5_ref:position_0,montessori_object_5_ref:position_1,montessori_object_5_ref:position_2,montessori_object_5_ref:quaternion_0,montessori_object_5_ref:quaternion_1,montessori_object_5_ref:quaternion_2,montessori_object_5_ref:quaternion_3,montessori_object_6_ref:position_0,montessori_object_6_ref:position_1,montessori_object_6_ref:position_2,montessori_object_6_ref:quaternion_0,montessori_object_6_ref:quaternion_1,montessori_object_6_ref:quaternion_2,montessori_object_6_ref:quaternion_3
0.11008405685424805,-0.4018290215156926,0.2496256858646387,1.370022807443418,-0.9999995532252127,0.00010901563333312653,-0.0003323923640013407,0.0008781687097100495,-0.40136157153200097,-0.23686201796187648,1.3700124802338425,-0.7071067811824433,-2.409284647925114e-06,0.7071067811824433,-2.4092846478418473e-06,-0.3096527157771941,0.25016345150349506,1.3700122542998192,-0.9999999568806696,-1.994298860289016e-06,-1.6997378506867075e-06,-0.00029365250277130277,-0.30908531746486084,-0.23691361282888315,1.370014674145868,-0.9999999041819658,3.030772748327232e-05,-0.0001003370585570796,0.0004250293813414041
0.12025594711303711,-0.4018290215156926,0.2496256858646387,1.370022807443418,-0.9999995532252127,0.00010901563333312653,-0.0003323923640013407,0.0008781687097100495,-0.40136157153200097,-0.23686201796187648,1.3700124802338425,-0.7071067811824433,-2.409284647925114e-06,0.7071067811824433,-2.4092846478418473e-06,-0.3096527157771941,0.25016345150349506,1.3700122542998192,-0.9999999568806696,-1.994298860289016e-06,-1.6997378506867075e-06,-0.00029365250277130277,-0.30908531746486084,-0.23691361282888315,1.370014674145868,-0.9999999041819658,3.030772748327232e-05,-0.0001003370585570796,0.0004250293813414041
0.13042187690734863,-0.4018290215156926,0.2496256858646387,1.370022807443418,-0.9999995532252127,0.00010901563333312653,-0.0003323923640013407,0.0008781687097100495,-0.40136157153200097,-0.23686201796187648,1.3700124802338425,-0.7071067811824433,-2.409284647925114e-06,0.7071067811824433,-2.4092846478418473e-06,-0.3096527157771941,0.25016345150349506,1.3700122542998192,-0.9999999568806696,-1.994298860289016e-06,-1.6997378506867075e-06,-0.00029365250277130277,-0.30908531746486084,-0.23691361282888315,1.370014674145868,-0.9999999041819658,3.030772748327232e-05,-0.0001003370585570796,0.0004250293813414041
0.14058804512023926,-0.4018290215156926,0.2496256858646387,1.370022807443418,-0.9999995532252127,0.00010901563333312653,-0.0003323923640013407,0.0008781687097100495,-0.40136157153200097,-0.23686201796187648,1.3700124802338425,-0.7071067811824433,-2.409284647925114e-06,0.7071067811824433,-2.4092846478418473e-06,-0.3096527157771941,0.25016345150349506,1.3700122542998192,-0.9999999568806696,-1.994298860289016e-06,-1.6997378506867075e-06,-0.00029365250277130277,-0.30908531746486084,-0.23691361282888315,1.370014674145868,-0.9999999041819658,3.030772748327232e-05,-0.0001003370585570796,0.0004250293813414041
0.15076208114624023,-0.4018290215156926,0.2496256858646387,1.370022807443418,-0.9999995532252127,0.00010901563333312653,-0.0003323923640013407,0.0008781687097100495,-0.40136157153200097,-0.23686201796187648,1.3700124802338425,-0.7071067811824433,-2.409284647925114e-06,0.7071067811824433,-2.4092846478418473e-06,-0.3096527157771941,0.25016345150349506,1.3700122542998192,-0.9999999568806696,-1.994298860289016e-06,-1.6997378506867075e-06,-0.00029365250277130277,-0.30908531746486084,-0.23691361282888315,1.370014674145868,-0.9999999041819658,3.030772748327232e-05,-0.0001003370585570796,0.0004250293813414041
0.1609499454498291,-0.4018290215156926,0.2496256858646387,1.370022807443418,-0.9999995532252127,0.00010901563333312653,-0.0003323923640013407,0.0008781687097100495,-0.40136157153200097,-0.23686201796187648,1.3700124802338425,-0.7071067811824433,-2.409284647925114e-06,0.7071067811824433,-2.4092846478418473e-06,-0.3096527157771941,0.25016345150349506,1.3700122542998192,-0.9999999568806696,-1.994298860289016e-06,-1.6997378506867075e-06,-0.00029365250277130277,-0.30908531746486084,-0.23691361282888315,1.370014674145868,-0.9999999041819658,3.030772748327232e-05,-0.0001003370585570796,0.0004250293813414041
0.17113494873046875,-0.4018290215156926,0.2496256858646387,1.370022807443418,-0.9999995532252127,0.00010901563333312653,-0.0003323923640013407,0.0008781687097100495,-0.40136157153200097,-0.23686201796187648,1.3700124802338425,-0.7071067811824433,-2.409284647925114e-06,0.7071067811824433,-2.4092846478418473e-06,-0.3096527157771941,0.25016345150349506,1.3700122542998192,-0.9999999568806696,-1.994298860289016e-06,-1.6997378506867075e-06,-0.00029365250277130277,-0.30908531746486084,-0.23691361282888315,1.370014674145868,-0.9999999041819658,3.030772748327232e-05,-0.0001003370585570796,0.0004250293813414041
0.18131399154663086,-0.4018290215156926,0.2496256858646387,1.370022807443418,-0.9999995532252127,0.00010901563333312653,-0.0003323923640013407,0.0008781687097100495,-0.40136157153200097,-0.23686201796187648,1.3700124802338425,-0.7071067811824433,-2.409284647925114e-06,0.7071067811824433,-2.4092846478418473e-06,-0.3096527157771941,0.25016345150349506,1.3700122542998192,-0.9999999568806696,-1.994298860289016e-06,-1.6997378506867075e-06,-0.00029365250277130277,-0.30908531746486084,-0.23691361282888315,1.370014674145868,-0.9999999041819658,3.030772748327232e-05,-0.0001003370585570796,0.0004250293813414041
0.19164299964904785,-0.4018290215156926,0.2496256858646387,1.370022807443418,-0.9999995532252127,0.00010901563333312653,-0.0003323923640013407,0.0008781687097100495,-0.40136157153200097,-0.23686201796187648,1.3700124802338425,-0.7071067811824433,-2.409284647925114e-06,0.7071067811824433,-2.4092846478418473e-06,-0.3096527157771941,0.25016345150349506,1.3700122542998192,-0.9999999568806696,-1.994298860289016e-06,-1.6997378506867075e-06,-0.00029365250277130277,-0.30908531746486084,-0.23691361282888315,1.370014674145868,-0.9999999041819658,3.030772748327232e-05,-0.0001003370585570796,0.0004250293813414041
0.20180702209472656,-0.4018290215156926,0.2496256858646387,1.370022807443418,-0.9999995532252127,0.00010901563333312653,-0.0003323923640013407,0.0008781687097100495,-0.40136157153200097,-0.23686201796187648,1.3700124802338425,-0.7071067811824433,-2.409284647925114e-06,0.7071067811824433,-2.4092846478418473e-06,-0.3096527157771941,0.25016345150349506,1.3700122542998192,-0.9999999568806696,-1.994298860289016e-06,-1.6997378506867075e-06,-0.00029365250277130277,-0.30908531746486084,-0.23691361282888315,1.370014674145868,-0.9999999041819658,3.030772748327232e-05,-0.0001003370585570796,0.0004250293813414041
0.21198511123657227,-0.4018290215156926,0.2496256858646387,1.370022807443418,-0.9999995532252127,0.00010901563333312653,-0.0003323923640013407,0.0008781687097100495,-0.40136157153200097,-0.23686201796187648,1.3700124802338425,-0.7071067811824433,-2.409284647925114e-06,0.7071067811824433,-2.4092846478418473e-06,-0.3096527157771941,0.25016345150349506,1.3700122542998192,-0.9999999568806696,-1.994298860289016e-06,-1.6997378506867075e-06,-0.00029365250277130277,-0.30908531746486084,-0.23691361282888315,1.370014674145868,-0.9999999041819658,3.030772748327232e-05,-0.0001003370585570796,0.0004250293813414041
0.22216391563415527,-0.4018290215156926,0.2496256858646387,1.370022807443418,-0.9999995532252127,0.00010901563333312653,-0.0003323923640013407,0.0008781687097100495,-0.40136157153200097,-0.23686201796187648,1.3700124802338425,-0.7071067811824433,-2.409284647925114e-06,0.7071067811824433,-2.4092846478418473e-06,-0.3096527157771941,0.25016345150349506,1.3700122542998192,-0.9999999568806696,-1.994298860289016e-06,-1.6997378506867075e-06,-0.00029365250277130277,-0.30908531746486084,-0.23691361282888315,1.370014674145868,-0.9999999041819658,3.030772748327232e-05,-0.0001003370585570796,0.0004250293813414041
0.23233294486999512,-0.4018290215156926,0.2496256858646387,1.370022807443418,-0.9999995532252127,0.00010901563333312653,-0.0003323923640013407,0.0008781687097100495,-0.40136157153200097,-0.23686201796187648,1.3700124802338425,-0.7071067811824433,-2.409284647925114e-06,0.7071067811824433,-2.4092846478418473e-06,-0.3096527157771941,0.25016345150349506,1.3700122542998192,-0.9999999568806696,-1.994298860289016e-06,-1.6997378506867075e-06,-0.00029365250277130277,-0.30908531746486084,-0.23691361282888315,1.370014674145868,-0.9999999041819658,3.030772748327232e-05,-0.0001003370585570796,0.0004250293813414041
0.24248695373535156,-0.4018290215156926,0.2496256858646387,1.370022807443418,-0.9999995532252127,0.00010901563333312653,-0.0003323923640013407,0.0008781687097100495,-0.40136157153200097,-0.23686201796187648,1.3700124802338425,-0.7071067811824433,-2.409284647925114e-06,0.7071067811824433,-2.4092846478418473e-06,-0.3096527157771941,0.25016345150349506,1.3700122542998192,-0.9999999568806696,-1.994298860289016e-06,-1.6997378506867075e-06,-0.00029365250277130277,-0.30908531746486084,-0.23691361282888315,1.370014674145868,-0.9999999041819658,3.030772748327232e-05,-0.0001003370585570796,0.0004250293813414041
0.25264787673950195,-0.4018290215156926,0.2496256858646387,1.370022807443418,-0.9999995532252127,0.00010901563333312653,-0.0003323923640013407,0.0008781687097100495,-0.40136157153200097,-0.23686201796187648,1.3700124802338425,-0.7071067811824433,-2.409284647925114e-06,0.7071067811824433,-2.4092846478418473e-06,-0.3096527157771941,0.25016345150349506,1.3700122542998192,-0.9999999568806696,-1.994298860289016e-06,-1.6997378506867075e-06,-0.00029365250277130277,-0.30908531746486084,-0.23691361282888315,1.370014674145868,-0.9999999041819658,3.030772748327232e-05,-0.0001003370585570796,0.0004250293813414041
0.2628359794616699,-0.4018290215156926,0.2496256858646387,1.370022807443418,-0.9999995532252127,0.00010901563333312653,-0.0003323923640013407,0.0008781687097100495,-0.40136157153200097,-0.23686201796187648,1.3700124802338425,-0.7071067811824433,-2.409284647925114e-06,0.7071067811824433,-2.4092846478418473e-06,-0.3096527157771941,0.25016345150349506,1.3700122542998192,-0.9999999568806696,-1.994298860289016e-06,-1.6997378506867075e-06,-0.00029365250277130277,-0.30908531746486084,-0.23691361282888315,1.370014674145868,-0.9999999041819658,3.030772748327232e-05,-0.0001003370585570796,0.0004250293813414041
0.2730720043182373,-0.4018290215156926,0.2496256858646387,1.370022807443418,-0.9999995532252127,0.00010901563333312653,-0.0003323923640013407,0.0008781687097100495,-0.40136157153200097,-0.23686201796187648,1.3700124802338425,-0.7071067811824433,-2.409284647925114e-06,0.7071067811824433,-2.4092846478418473e-06,-0.3096527157771941,0.25016345150349506,1.3700122542998192,-0.9999999568806696,-1.994298860289016e-06,-1.6997378506867075e-06,-0.00029365250277130277,-0.30908531746486084,-0.23691361282888315,1.370014674145868,-0.9999999041819658,3.030772748327232e-05,-0.0001003370585570796,0.0004250293813414041
0.28328394889831543,-0.4018290215156926,0.2496256858646387,1.370022807443418,-0.9999995532252127,0.00010901563333312653,-0.0003323923640013407,0.0008781687097100495,-0.40136157153200097,-0.23686201796187648,1.3700124802338425,-0.7071067811824433,-2.409284647925114e-06,0.7071067811824433,-2.4092846478418473e-06,-0.3096527157771941,0.25016345150349506,1.3700122542998192,-0.9999999568806696,-1.994298860289016e-06,-1.6997378506867075e-06,-0.00029365250277130277,-0.30908531746486084,-0.23691361282888315,1.370014674145868,-0.9999999041819658,3.030772748327232e-05,-0.0001003370585570796,0.0004250293813414041
